source_id,type_of_water_source,number_of_people_served,priority_rank
AmRu14524224,shared_tap,1058,4466
KiRu28657224,shared_tap,1058,4466
SoRu39177224,shared_tap,1056,4468
SoRu38503224,shared_tap,1054,4469
AkRu05877224,shared_tap,1054,4469
KiRu26752224,shared_tap,1054,4469
KiRu28316224,shared_tap,1054,4469
KiRu25667224,shared_tap,1052,4473
SoRu37167224,shared_tap,1052,4473
HaRu18143224,shared_tap,1052,4473
AkRu06458224,shared_tap,1052,4473
AmAs10746224,shared_tap,1052,4473
AkRu04644224,shared_tap,1052,4473
AmRu15779224,shared_tap,1048,4479
AkRu03848224,shared_tap,1048,4479
AmAs10171224,shared_tap,1048,4479
KiRu25722224,shared_tap,1048,4479
KiRu27140224,shared_tap,1048,4479
KiRu29174224,shared_tap,1048,4479
SoRu38834224,shared_tap,1048,4479
HaRu18589224,shared_tap,1046,4486
KiRu27992224,shared_tap,1046,4486
KiZu31123224,shared_tap,1046,4486
SoRu38891224,shared_tap,1044,4489
AmAs10121224,shared_tap,1042,4490
AmRu14092224,shared_tap,1040,4491
AkRu04381224,shared_tap,1040,4491
KiZu31219224,shared_tap,1040,4491
KiRu25303224,shared_tap,1038,4494
KiRu29401224,shared_tap,1038,4494
HaRu18747224,shared_tap,1038,4494
KiZu30852224,shared_tap,1038,4494
KiRu28079224,shared_tap,1036,4498
SoRu36909224,shared_tap,1036,4498
AkRu04457224,shared_tap,1036,4498
AkLu02192224,shared_tap,1034,4501
SoRu38671224,shared_tap,1034,4501
SoRu35874224,shared_tap,1034,4501
SoRu35095224,shared_tap,1032,4504
SoRu38634224,shared_tap,1032,4504
HaZa21847224,shared_tap,1032,4504
AkRu08035224,shared_tap,1032,4504
AkRu07469224,shared_tap,1032,4504
HaRu17456224,shared_tap,1032,4504
HaRu18208224,shared_tap,1032,4504
AkRu07792224,shared_tap,1030,4511
KiRu26378224,shared_tap,1030,4511
SoRu35921224,shared_tap,1028,4513
SoRu38643224,shared_tap,1028,4513
SoRu38958224,shared_tap,1026,4515
KiRu25583224,shared_tap,1026,4515
KiRu30225224,shared_tap,1026,4515
KiRu29430224,shared_tap,1024,4518
SoRu35260224,shared_tap,1024,4518
SoRu34921224,shared_tap,1024,4518
KiRu29151224,shared_tap,1022,4521
KiRu30423224,shared_tap,1022,4521
AmAm09921224,shared_tap,1022,4521
AkRu06096224,shared_tap,1022,4521
AkRu05409224,shared_tap,1022,4521
AkLu02388224,shared_tap,1020,4526
SoRu38163224,shared_tap,1020,4526
KiMr24883224,shared_tap,1020,4526
KiRu26476224,shared_tap,1020,4526
AkRu05256224,shared_tap,1018,4530
SoRu38311224,shared_tap,1018,4530
HaRu17241224,shared_tap,1016,4532
HaRu17874224,shared_tap,1014,4533
KiRu29631224,shared_tap,1014,4533
SoRu35553224,shared_tap,1014,4533
AmRu14802224,shared_tap,1010,4536
KiRu27036224,shared_tap,1010,4536
KiIs24233224,shared_tap,1008,4538
KiRu25287224,shared_tap,1006,4539
KiRu30636224,shared_tap,1006,4539
KiRu27032224,shared_tap,1004,4541
SoRu38002224,shared_tap,1004,4541
HaRu17847224,shared_tap,1004,4541
AmRu14489224,shared_tap,1002,4544
HaRu17290224,shared_tap,1002,4544
HaRu20837224,shared_tap,1002,4544
KiRu28369224,shared_tap,1002,4544
AmAs10333224,shared_tap,1000,4548
AkRu04182224,shared_tap,1000,4548
AkRu05127224,shared_tap,998,4550
KiRu30282224,shared_tap,998,4550
HaRu19901224,shared_tap,998,4550
SoRu36394224,shared_tap,998,4550
SoRu38440224,shared_tap,996,4554
AkRu03772224,shared_tap,996,4554
AkRu04516224,shared_tap,996,4554
AmAs10368224,shared_tap,994,4557
SoRu36211224,shared_tap,992,4558
HaRu18656224,shared_tap,992,4558
KiRu30307224,shared_tap,990,4560
KiRu25507224,shared_tap,988,4561
KiZu31354224,shared_tap,988,4561
AmAb09229224,shared_tap,988,4561
HaRu17613224,shared_tap,988,4561
HaRu18377224,shared_tap,986,4565
KiIs23554224,shared_tap,986,4565
AkHa00721224,shared_tap,984,4567
AmPw12761224,shared_tap,984,4567
AkRu05907224,shared_tap,984,4567
AkRu04617224,shared_tap,980,4570
SoRu34655224,shared_tap,980,4570
HaRu18991224,shared_tap,980,4570
SoRu37437224,shared_tap,980,4570
SoRu37392224,shared_tap,978,4574
SoRu39279224,shared_tap,978,4574
AkRu05061224,shared_tap,978,4574
AkLu01743224,shared_tap,978,4574
HaRu17422224,shared_tap,978,4574
AmDa11393224,shared_tap,976,4579
AmPw12516224,shared_tap,976,4579
HaRu18352224,shared_tap,972,4581
AkRu07612224,shared_tap,972,4581
HaRu18028224,shared_tap,972,4581
AmDa11373224,shared_tap,972,4581
SoRu35767224,shared_tap,972,4581
SoRu36387224,shared_tap,972,4581
KiRu29489224,shared_tap,972,4581
KiZu30897224,shared_tap,972,4581
KiAm22378224,shared_tap,970,4589
AkRu05419224,shared_tap,970,4589
AmDa12165224,shared_tap,970,4589
AkRu03690224,shared_tap,970,4589
AmAb09165224,shared_tap,970,4589
AmRu14313224,shared_tap,968,4594
HaRu20867224,shared_tap,968,4594
SoRu36622224,shared_tap,968,4594
SoRu38906224,shared_tap,968,4594
SoRu37816224,shared_tap,966,4598
SoRu38646224,shared_tap,966,4598
SoRu38399224,shared_tap,966,4598
AmRu14716224,shared_tap,962,4601
KiRu27426224,shared_tap,962,4601
KiRu28810224,shared_tap,962,4601
KiRu30340224,shared_tap,960,4604
SoRu37452224,shared_tap,960,4604
HaRu19630224,shared_tap,958,4606
KiRu28311224,shared_tap,958,4606
AkRu04376224,shared_tap,958,4606
HaRu18215224,shared_tap,958,4606
HaAm16204224,shared_tap,956,4610
AkRu08718224,shared_tap,956,4610
SoRu36673224,shared_tap,956,4610
SoMa33754224,shared_tap,956,4610
HaRu19429224,shared_tap,954,4614
KiZu31328224,shared_tap,954,4614
AkRu03584224,shared_tap,954,4614
SoRu35256224,shared_tap,954,4614
SoRu37003224,shared_tap,952,4618
KiRu26480224,shared_tap,952,4618
SoRu39017224,shared_tap,950,4620
AkRu05486224,shared_tap,950,4620
AkRu08830224,shared_tap,948,4622
KiRu27257224,shared_tap,948,4622
SoRu36526224,shared_tap,948,4622
AmAs10662224,shared_tap,946,4625
AkRu07872224,shared_tap,946,4625
KiRu27437224,shared_tap,946,4625
KiRu27830224,shared_tap,946,4625
KiRu30533224,shared_tap,946,4625
KiRu29781224,shared_tap,944,4630
AkRu03047224,shared_tap,944,4630
AmBe11166224,shared_tap,944,4630
AkRu07422224,shared_tap,944,4630
AmAs10718224,shared_tap,944,4630
AkRu04744224,shared_tap,942,4635
SoRu36181224,shared_tap,942,4635
KiRu27092224,shared_tap,942,4635
KiRu26910224,shared_tap,942,4635
KiRu25968224,shared_tap,942,4635
KiRu30346224,shared_tap,940,4640
AmAs10777224,shared_tap,940,4640
AkRu03815224,shared_tap,938,4642
AkRu03542224,shared_tap,938,4642
AmRu13956224,shared_tap,938,4642
KiRu25816224,shared_tap,938,4642
KiRu27066224,shared_tap,938,4642
KiRu27115224,shared_tap,936,4647
KiRu28980224,shared_tap,934,4648
AmPw12372224,shared_tap,934,4648
SoRu35857224,shared_tap,934,4648
SoRu34723224,shared_tap,934,4648
SoRu37253224,shared_tap,932,4652
KiRu27346224,shared_tap,932,4652
AkRu03369224,shared_tap,932,4652
AkRu03630224,shared_tap,932,4652
AkRu05410224,shared_tap,932,4652
AkRu07043224,shared_tap,932,4652
AkRu05437224,shared_tap,932,4652
HaDj16899224,shared_tap,930,4659
SoRu39393224,shared_tap,930,4659
AkRu05415224,shared_tap,928,4661
KiRu27901224,shared_tap,928,4661
HaRu18622224,shared_tap,928,4661
KiZu30910224,shared_tap,926,4664
SoRu35720224,shared_tap,926,4664
KiRu26641224,shared_tap,924,4666
SoRu35751224,shared_tap,922,4667
AkRu05940224,shared_tap,922,4667
AkRu02677224,shared_tap,920,4669
AmAs10771224,shared_tap,918,4670
AmRu13692224,shared_tap,918,4670
AkRu07321224,shared_tap,916,4672
SoCh31978224,shared_tap,916,4672
KiZu31422224,shared_tap,916,4672
AmDa12248224,shared_tap,914,4675
AmPw12678224,shared_tap,912,4676
HaRu17230224,shared_tap,910,4677
AmRu13416224,shared_tap,910,4677
HaRu17219224,shared_tap,910,4677
AkRu08401224,shared_tap,910,4677
KiRu29729224,shared_tap,910,4677
KiZu30942224,shared_tap,910,4677
SoRu35087224,shared_tap,910,4677
SoRu37650224,shared_tap,908,4684
SoRu37956224,shared_tap,908,4684
HaSe20976224,shared_tap,908,4684
AmPw12691224,shared_tap,906,4687
SoRu38129224,shared_tap,906,4687
SoRu39636224,shared_tap,904,4689
KiRu29749224,shared_tap,904,4689
AkRu03125224,shared_tap,904,4689
AmAs10345224,shared_tap,904,4689
AmRu14633224,shared_tap,904,4689
AkRu04504224,shared_tap,902,4694
KiRu29733224,shared_tap,902,4694
KiRu28637224,shared_tap,900,4696
KiRu28367224,shared_tap,900,4696
SoBa31742224,shared_tap,900,4696
HaRu18100224,shared_tap,900,4696
AmDa11754224,shared_tap,900,4696
AkRu04888224,shared_tap,900,4696
HaRu18409224,shared_tap,896,4702
SoRu37751224,shared_tap,896,4702
KiRu27416224,shared_tap,896,4702
SoKo33224224,shared_tap,896,4702
AmAb09189224,shared_tap,894,4706
AkRu04889224,shared_tap,890,4707
HaRu20150224,shared_tap,890,4707
SoBa31532224,shared_tap,890,4707
KiZu31146224,shared_tap,890,4707
HaRu17451224,shared_tap,888,4711
AmRu14801224,shared_tap,886,4712
SoRu36030224,shared_tap,886,4712
HaRu19234224,shared_tap,884,4714
KiRu26267224,shared_tap,884,4714
AmRu13920224,shared_tap,884,4714
AkRu04333224,shared_tap,880,4717
AkRu06742224,shared_tap,880,4717
HaRu19232224,shared_tap,880,4717
HaRu19266224,shared_tap,880,4717
SoIl32339224,shared_tap,878,4721
KiRu27295224,shared_tap,878,4721
HaSe21019224,shared_tap,878,4721
HaRu18170224,shared_tap,878,4721
HaRu17097224,shared_tap,876,4725
AkRu04125224,shared_tap,876,4725
AkRu05350224,shared_tap,876,4725
KiRu29957224,shared_tap,876,4725
HaRu20809224,shared_tap,876,4725
AkRu05157224,shared_tap,874,4730
AkRu03761224,shared_tap,872,4731
KiRu26396224,shared_tap,870,4732
KiRu29363224,shared_tap,868,4733
SoRu35654224,shared_tap,868,4733
AkRu04356224,shared_tap,868,4733
AmRu13862224,shared_tap,868,4733
AkRu08707224,shared_tap,868,4733
KiRu29926224,shared_tap,866,4738
SoRu38041224,shared_tap,864,4739
AkRu03499224,shared_tap,862,4740
AkRu07425224,shared_tap,862,4740
AkRu04141224,shared_tap,860,4742
KiRu29143224,shared_tap,858,4743
KiRu28946224,shared_tap,858,4743
SoRu35815224,shared_tap,856,4745
HaRu17005224,shared_tap,856,4745
AkRu03653224,shared_tap,856,4745
AkRu08886224,shared_tap,854,4748
AkHa00394224,shared_tap,854,4748
AkRu04119224,shared_tap,854,4748
SoBa31618224,shared_tap,854,4748
KiZu31122224,shared_tap,854,4748
SoRu37389224,shared_tap,854,4748
KiZu31283224,shared_tap,852,4754
KiRu28061224,shared_tap,850,4755
AkKi00805224,shared_tap,850,4755
AmAs10504224,shared_tap,848,4757
AmAm09702224,shared_tap,848,4757
AmAb09084224,shared_tap,848,4757
HaRu20112224,shared_tap,848,4757
SoRu39477224,shared_tap,848,4757
AmAm09434224,shared_tap,844,4762
KiRu28268224,shared_tap,844,4762
KiHa22976224,shared_tap,842,4764
SoRu39038224,shared_tap,842,4764
HaRu17845224,shared_tap,842,4764
AkRu05602224,shared_tap,840,4767
AkRu05511224,shared_tap,840,4767
AmDa12182224,shared_tap,840,4767
HaAm16010224,shared_tap,840,4767
AmPw12538224,shared_tap,840,4767
KiRu25981224,shared_tap,840,4767
SoRu38208224,shared_tap,840,4767
SoRu38179224,shared_tap,838,4774
KiRu29338224,shared_tap,836,4775
KiRu29950224,shared_tap,836,4775
KiZu30792224,shared_tap,834,4777
AmAs10326224,shared_tap,834,4777
SoRu38342224,shared_tap,834,4777
SoRu35106224,shared_tap,834,4777
SoRu36733224,shared_tap,832,4781
KiRu25736224,shared_tap,830,4782
KiZu31278224,shared_tap,830,4782
AkRu07541224,shared_tap,830,4782
AkHa00548224,shared_tap,830,4782
HaRu20106224,shared_tap,828,4786
AkLu02076224,shared_tap,826,4787
SoRu39189224,shared_tap,824,4788
AkRu05680224,shared_tap,822,4789
AmAm09927224,shared_tap,822,4789
AkRu08107224,shared_tap,822,4789
HaRu18164224,shared_tap,822,4789
KiZu31263224,shared_tap,822,4789
HaRu20338224,shared_tap,822,4789
HaRu20161224,shared_tap,820,4795
KiRu26295224,shared_tap,820,4795
AkRu03943224,shared_tap,820,4795
AmAs10456224,shared_tap,820,4795
AkRu05330224,shared_tap,816,4799
SoKo33386224,shared_tap,816,4799
KiRu25515224,shared_tap,814,4801
KiIs23916224,shared_tap,814,4801
KiRu26769224,shared_tap,814,4801
HaRu20099224,shared_tap,814,4801
SoRu35873224,shared_tap,814,4801
AkRu03173224,shared_tap,814,4801
KiHa23032224,shared_tap,812,4807
KiZu31175224,shared_tap,810,4808
AmPw12736224,shared_tap,810,4808
AkRu04537224,shared_tap,808,4810
AkRu04963224,shared_tap,808,4810
KiRu30601224,shared_tap,808,4810
HaZa21913224,shared_tap,808,4810
HaRu19314224,shared_tap,806,4814
AmDa11449224,shared_tap,804,4815
SoRu37564224,shared_tap,802,4816
KiRu26859224,shared_tap,800,4817
AkRu06942224,shared_tap,800,4817
AmPw12282224,shared_tap,798,4819
AkRu06069224,shared_tap,798,4819
AkRu04027224,shared_tap,798,4819
AmAs10489224,shared_tap,796,4822
KiRu25779224,shared_tap,796,4822
KiRu28607224,shared_tap,794,4824
AkRu05279224,shared_tap,794,4824
AkRu05505224,shared_tap,794,4824
AkRu07630224,shared_tap,792,4827
SoRu36176224,shared_tap,792,4827
KiZu31109224,shared_tap,792,4827
SoRu35568224,shared_tap,790,4830
SoRu37845224,shared_tap,786,4831
SoRu35982224,shared_tap,784,4832
AmPw12611224,shared_tap,784,4832
AmRu13612224,shared_tap,784,4832
HaRu17513224,shared_tap,784,4832
AmDa12044224,shared_tap,784,4832
KiZu30839224,shared_tap,784,4832
KiRu25571224,shared_tap,784,4832
SoRu35387224,shared_tap,782,4839
AmDa11878224,shared_tap,782,4839
AkRu06805224,shared_tap,782,4839
AmPw12485224,shared_tap,780,4842
HaRu20834224,shared_tap,780,4842
KiRu29773224,shared_tap,776,4844
KiRu25656224,shared_tap,776,4844
AkRu08672224,shared_tap,776,4844
AkRu04906224,shared_tap,774,4847
AkRu08043224,shared_tap,774,4847
HaRu17110224,shared_tap,774,4847
KiZu31209224,shared_tap,774,4847
KiZu31179224,shared_tap,774,4847
KiRu26707224,shared_tap,774,4847
SoRu34815224,shared_tap,774,4847
AmDa11676224,shared_tap,770,4854
KiRu26747224,shared_tap,770,4854
HaRu19617224,shared_tap,770,4854
KiRu26102224,shared_tap,768,4857
KiAm22410224,shared_tap,768,4857
AkRu07027224,shared_tap,768,4857
KiZu31045224,shared_tap,766,4860
AkRu05699224,shared_tap,764,4861
KiRu29109224,shared_tap,762,4862
KiZu30858224,shared_tap,762,4862
KiRu26026224,shared_tap,760,4864
KiZu31229224,shared_tap,760,4864
SoRu36005224,shared_tap,760,4864
SoRu36228224,shared_tap,760,4864
AkRu06542224,shared_tap,760,4864
AkLu02617224,shared_tap,756,4869
AmDa11762224,shared_tap,756,4869
AmRu13144224,shared_tap,756,4869
AkRu06778224,shared_tap,756,4869
SoMa33877224,shared_tap,754,4873
KiIs24186224,shared_tap,754,4873
KiRu29966224,shared_tap,754,4873
SoRu35367224,shared_tap,754,4873
AkRu05571224,shared_tap,752,4877
KiRu25397224,shared_tap,752,4877
HaRu19845224,shared_tap,750,4879
SoRu39577224,shared_tap,750,4879
SoRu38748224,shared_tap,748,4881
AmRu13344224,shared_tap,748,4881
AmDa11977224,shared_tap,746,4883
AkRu04073224,shared_tap,746,4883
HaRu20714224,shared_tap,746,4883
HaRu20771224,shared_tap,746,4883
KiRu28200224,shared_tap,744,4887
KiMr25101224,shared_tap,744,4887
KiRu25409224,shared_tap,744,4887
KiRu29302224,shared_tap,744,4887
AkRu07296224,shared_tap,744,4887
SoRu35301224,shared_tap,744,4887
SoRu37704224,shared_tap,742,4893
KiRu28470224,shared_tap,742,4893
HaRu19790224,shared_tap,742,4893
KiMr24662224,shared_tap,742,4893
AkRu05539224,shared_tap,742,4893
AkRu08649224,shared_tap,742,4893
SoRu39198224,shared_tap,740,4899
KiZu31014224,shared_tap,740,4899
KiRu28658224,shared_tap,740,4899
KiRu27444224,shared_tap,740,4899
KiRu28106224,shared_tap,740,4899
SoMa34178224,shared_tap,740,4899
KiZu31225224,shared_tap,738,4905
SoRu35906224,shared_tap,738,4905
SoRu38386224,shared_tap,736,4907
SoRu38181224,shared_tap,736,4907
AmDa11468224,shared_tap,736,4907
AkRu03597224,shared_tap,736,4907
SoIl32275224,shared_tap,736,4907
KiRu26940224,shared_tap,734,4912
AmAm09777224,shared_tap,734,4912
AmRu13306224,shared_tap,732,4914
HaRu18736224,shared_tap,732,4914
KiZu31286224,shared_tap,730,4916
KiRu27201224,shared_tap,730,4916
AkRu07232224,shared_tap,730,4916
AkRu06672224,shared_tap,730,4916
AmAb09088224,shared_tap,726,4920
AmPw12689224,shared_tap,726,4920
AkRu02973224,shared_tap,724,4922
AmRu15795224,shared_tap,722,4923
KiRu29547224,shared_tap,722,4923
HaRu19407224,shared_tap,720,4925
AmAs10919224,shared_tap,720,4925
HaRu17367224,shared_tap,718,4927
AkRu08034224,shared_tap,718,4927
AkRu02899224,shared_tap,718,4927
SoRu37529224,shared_tap,718,4927
SoRu38263224,shared_tap,718,4927
KiRu26736224,shared_tap,718,4927
KiRu29162224,shared_tap,718,4927
KiRu29728224,shared_tap,716,4934
KiRu27809224,shared_tap,716,4934
AkRu07229224,shared_tap,716,4934
AmRu14950224,shared_tap,716,4934
AkLu01721224,shared_tap,714,4938
SoRu34712224,shared_tap,714,4938
SoIl32817224,shared_tap,712,4940
KiRu30265224,shared_tap,712,4940
KiRu25720224,shared_tap,710,4942
KiRu27283224,shared_tap,710,4942
SoRu39153224,shared_tap,710,4942
AkRu08278224,shared_tap,710,4942
AmRu14542224,shared_tap,708,4946
AkRu03470224,shared_tap,708,4946
AkRu05098224,shared_tap,708,4946
SoMa33595224,shared_tap,708,4946
KiZu30709224,shared_tap,706,4950
SoMa33994224,shared_tap,706,4950
AkRu07573224,shared_tap,706,4950
AkLu01966224,shared_tap,704,4953
AkRu03504224,shared_tap,704,4953
AmPw12473224,shared_tap,704,4953
SoRu36770224,shared_tap,702,4956
AkRu05713224,shared_tap,700,4957
AmAb08965224,shared_tap,700,4957
AmPw12552224,shared_tap,698,4959
KiRu28783224,shared_tap,698,4959
KiRu26319224,shared_tap,698,4959
KiRu28713224,shared_tap,698,4959
HaRu20803224,shared_tap,698,4959
SoRu38124224,shared_tap,698,4959
SoRu37113224,shared_tap,696,4965
HaRu17497224,shared_tap,696,4965
AkRu04706224,shared_tap,694,4967
AkRu02917224,shared_tap,694,4967
HaZa21747224,shared_tap,694,4967
AkRu06563224,shared_tap,692,4970
AkRu06909224,shared_tap,692,4970
AmDa12103224,shared_tap,690,4972
AkRu05370224,shared_tap,690,4972
KiRu29698224,shared_tap,690,4972
HaRu20313224,shared_tap,690,4972
KiRu27946224,shared_tap,688,4976
SoBa31836224,shared_tap,688,4976
SoRu39513224,shared_tap,688,4976
AkRu05439224,shared_tap,686,4979
AkRu04522224,shared_tap,686,4979
SoRu38668224,shared_tap,684,4981
KiRu25924224,shared_tap,682,4982
KiRu25560224,shared_tap,682,4982
KiZu30806224,shared_tap,682,4982
KiRu29383224,shared_tap,682,4982
KiRu27808224,shared_tap,682,4982
KiRu29312224,shared_tap,680,4987
KiRu27110224,shared_tap,680,4987
KiRu30364224,shared_tap,680,4987
AmDa11374224,shared_tap,680,4987
AkRu05983224,shared_tap,678,4991
KiRu27936224,shared_tap,678,4991
HaRu19511224,shared_tap,676,4993
AkRu05820224,shared_tap,676,4993
AkLu01603224,shared_tap,674,4995
AmRu14075224,shared_tap,674,4995
AmAs10022224,shared_tap,674,4995
AmAs10026224,shared_tap,674,4995
AkRu07935224,shared_tap,674,4995
AmAs10809224,shared_tap,672,5000
AkRu07225224,shared_tap,672,5000
AkRu05637224,shared_tap,670,5002
SoRu38650224,shared_tap,668,5003
AkRu05717224,shared_tap,664,5004
AkRu08099224,shared_tap,664,5004
AkHa00577224,shared_tap,664,5004
KiRu29048224,shared_tap,664,5004
HaRu18996224,shared_tap,664,5004
KiRu29333224,shared_tap,662,5009
SoRu35348224,shared_tap,662,5009
SoRu37059224,shared_tap,662,5009
SoRu36552224,shared_tap,660,5012
KiRu26013224,shared_tap,660,5012
HaRu18268224,shared_tap,660,5012
AkRu08396224,shared_tap,660,5012
AmAb08983224,shared_tap,658,5016
KiRu27726224,shared_tap,656,5017
KiRu28828224,shared_tap,656,5017
KiRu30449224,shared_tap,654,5019
AmRu15821224,shared_tap,654,5019
AmAs10508224,shared_tap,652,5021
AmBe11088224,shared_tap,652,5021
KiRu30597224,shared_tap,652,5021
SoRu38501224,shared_tap,650,5024
AkLu01838224,shared_tap,650,5024
AkRu07724224,shared_tap,650,5024
AmAs10845224,shared_tap,650,5024
HaRu20606224,shared_tap,648,5028
KiRu27301224,shared_tap,646,5029
HaSe21034224,shared_tap,646,5029
AkRu05146224,shared_tap,646,5029
AkRu02930224,shared_tap,646,5029
AkRu08476224,shared_tap,646,5029
SoRu39364224,shared_tap,646,5029
SoRu36303224,shared_tap,644,5035
HaRu18907224,shared_tap,644,5035
AmAm09441224,shared_tap,644,5035
HaRu18476224,shared_tap,644,5035
AkRu04049224,shared_tap,642,5039
AkRu05196224,shared_tap,642,5039
AmDa11894224,shared_tap,642,5039
SoRu35864224,shared_tap,642,5039
KiZu31152224,shared_tap,642,5039
KiRu26276224,shared_tap,638,5044
HaRu20457224,shared_tap,638,5044
AmBe11068224,shared_tap,638,5044
SoRu36359224,shared_tap,638,5044
SoRu35691224,shared_tap,636,5048
HaRu19561224,shared_tap,634,5049
HaRu19220224,shared_tap,634,5049
AkRu07627224,shared_tap,634,5049
AkRu08724224,shared_tap,634,5049
AkRu08565224,shared_tap,634,5049
AmAb09233224,shared_tap,634,5049
AmPw12477224,shared_tap,632,5055
AmAs10403224,shared_tap,632,5055
AmAs10695224,shared_tap,630,5057
AkRu03675224,shared_tap,630,5057
AmPw12576224,shared_tap,630,5057
SoRu38436224,shared_tap,630,5057
KiMr24758224,shared_tap,630,5057
KiRu27199224,shared_tap,628,5062
KiRu25792224,shared_tap,628,5062
SoIl32594224,shared_tap,628,5062
KiAm22251224,shared_tap,626,5065
AkRu03275224,shared_tap,626,5065
AkRu08671224,shared_tap,626,5065
AmAs10280224,shared_tap,626,5065
AmAb09314224,shared_tap,626,5065
AkRu07379224,shared_tap,626,5065
SoRu39176224,shared_tap,626,5065
KiMr24804224,shared_tap,624,5072
AkRu05348224,shared_tap,624,5072
AmDa11694224,shared_tap,624,5072
AkRu03183224,shared_tap,622,5075
SoRu35415224,shared_tap,622,5075
KiRu30104224,shared_tap,622,5075
SoIl32909224,shared_tap,620,5078
HaRu20590224,shared_tap,620,5078
HaRu20798224,shared_tap,620,5078
KiZu30973224,shared_tap,620,5078
AkRu03505224,shared_tap,620,5078
AkRu03446224,shared_tap,620,5078
SoRu39139224,shared_tap,620,5078
SoRu39214224,shared_tap,620,5078
KiZu31190224,shared_tap,618,5086
KiZu31066224,shared_tap,618,5086
KiZu31297224,shared_tap,618,5086
AmRu14681224,shared_tap,618,5086
AmBe11154224,shared_tap,616,5090
KiRu29633224,shared_tap,616,5090
HaYa21552224,shared_tap,614,5092
HaRu20505224,shared_tap,614,5092
KiRu29077224,shared_tap,614,5092
SoRu39191224,shared_tap,614,5092
SoRu37493224,shared_tap,614,5092
AkRu03770224,shared_tap,614,5092
AkRu02956224,shared_tap,614,5092
AkRu07915224,shared_tap,614,5092
AmAb09178224,shared_tap,612,5100
AkRu06890224,shared_tap,612,5100
SoRu34668224,shared_tap,612,5100
AkRu07215224,shared_tap,610,5103
AkKi01082224,shared_tap,608,5104
SoRu36678224,shared_tap,608,5104
KiRu28609224,shared_tap,606,5106
AkRu04550224,shared_tap,606,5106
